GEOID,NAME,male,medage,pop,black,asian,pacific,latino,commute_hr1,commute_hr2,medrent,medincome
20765,ZCTA5 20765,250,63.1,415,108,0,0,0,0,25,1113,48281
20774,ZCTA5 20774,21540,42.7,46812,41716,940,0,1448,5111,1100,1772,98366
20779,ZCTA5 20779,381,52.1,985,51,30,0,8,62,25,NA,111000
20781,ZCTA5 20781,5945,34.9,11626,3226,187,0,5006,770,210,1335,77434
20785,ZCTA5 20785,17025,34.8,37601,29286,472,19,5065,3122,749,1451,69623
20002,ZCTA5 20002,31111,33.2,64895,30838,2018,10,4103,2534,666,1558,84892
20837,ZCTA5 20837,2988,40.9,6225,472,202,0,607,582,163,1755,157333
20853,ZCTA5 20853,15417,40.7,31178,3817,3362,103,7704,2149,424,1412,116391
20886,ZCTA5 20886,16701,35.8,34100,7437,4040,0,11267,2948,920,1544,79131
20012,ZCTA5 20012,7742,40.9,16351,8951,248,11,3092,702,283,1248,91667
20015,ZCTA5 20015,7956,43.8,16395,1204,926,33,1778,194,89,1679,158443
20110,ZCTA5 20110,24812,34.6,48509,6896,2742,84,16515,3348,1432,1460,81042
20695,ZCTA5 20695,3596,44.1,7924,4575,130,0,428,927,590,1879,101536
20706,ZCTA5 20706,20579,36.6,42397,29221,1607,0,8967,2601,796,1581,77087
20712,ZCTA5 20712,4565,34.9,9496,3904,175,0,3687,589,292,1208,54769
20723,ZCTA5 20723,17259,35.7,35091,10165,6941,0,2888,2359,855,1760,113009
20737,ZCTA5 20737,10872,32.1,21787,7123,611,0,10964,1476,417,1232,63909
20764,ZCTA5 20764,2062,39.6,4177,505,137,0,107,385,34,1865,95373
20769,ZCTA5 20769,3638,41.6,7439,4380,580,15,650,743,132,2261,148802
20782,ZCTA5 20782,15962,34.8,32553,12483,1264,29,13133,2141,447,1467,69437
21713,ZCTA5 21713,5087,42.8,10379,77,102,23,102,653,255,1293,74954
21718,ZCTA5 21718,69,47.5,140,0,0,0,6,8,14,1083,76250
21750,ZCTA5 21750,1872,43.4,3732,2,16,0,10,151,106,723,46796
21756,ZCTA5 21756,1735,46.1,3600,49,22,0,68,302,163,895,90170
21758,ZCTA5 21758,2606,43.6,4912,438,65,0,89,340,211,1464,73207
21766,ZCTA5 21766,239,57.6,528,12,0,0,12,53,20,NA,35694
21822,ZCTA5 21822,1070,36.8,2013,341,43,0,132,98,29,NA,51731
21830,ZCTA5 21830,1752,40.9,3808,454,0,0,231,76,19,956,70568
21861,ZCTA5 21861,336,42.5,815,0,6,0,12,22,13,890,62159
21866,ZCTA5 21866,40,52.7,80,0,0,0,0,0,0,NA,NA
21902,ZCTA5 21902,209,59.3,212,102,0,0,0,0,0,NA,NA
21540,ZCTA5 21540,66,31.4,109,0,0,0,3,0,0,594,31875
21557,ZCTA5 21557,843,50.7,1530,0,0,0,0,24,0,904,43605
21617,ZCTA5 21617,5552,43.1,10741,744,126,0,276,810,678,1089,106025
21623,ZCTA5 21623,1082,37.8,2000,206,4,0,175,93,60,1192,72614
21930,ZCTA5 21930,63,71.3,180,0,0,0,0,16,0,NA,NA
21864,ZCTA5 21864,274,31.9,645,121,0,0,0,8,18,NA,63125
21865,ZCTA5 21865,248,49.3,504,22,0,0,0,0,0,NA,133892
21869,ZCTA5 21869,555,50.5,1100,370,0,0,118,61,0,833,50568
21874,ZCTA5 21874,855,37.5,1872,130,0,0,61,40,12,1125,47841
21005,ZCTA5 21005,1597,23.9,2723,885,97,0,374,51,5,1834,74120
21015,ZCTA5 21015,14152,42.1,29192,2122,1303,0,1324,1683,480,1474,107392
21043,ZCTA5 21043,22731,37.8,46932,5724,13013,3,1578,1905,702,1647,118263
21053,ZCTA5 21053,1832,45.1,3302,22,40,0,159,179,139,1650,108705
21076,ZCTA5 21076,8464,36.7,17204,4882,2192,39,904,814,497,2005,116098
21084,ZCTA5 21084,3723,47.4,7583,141,40,0,139,481,220,1192,105136
21113,ZCTA5 21113,15766,35,33736,8728,1834,0,3624,2322,800,1793,98338
21136,ZCTA5 21136,15828,42.4,34164,8552,2118,0,2289,1421,487,1220,82565
21144,ZCTA5 21144,17499,35.3,35240,12462,2227,15,2898,1231,754,1444,105717
21152,ZCTA5 21152,2498,43,5511,239,238,0,57,107,23,1336,97500
21210,ZCTA5 21210,7199,30,15213,1399,1646,8,716,313,198,1329,103359
21239,ZCTA5 21239,13305,35.8,31133,24596,609,0,906,1137,629,1117,53689
21523,ZCTA5 21523,100,51.2,199,0,0,0,10,0,0,NA,38083
21529,ZCTA5 21529,240,55,457,0,0,0,22,10,0,854,49732
21532,ZCTA5 21532,7360,30.6,15062,1238,236,0,355,203,204,735,44115
21601,ZCTA5 21601,11214,46.2,23458,2644,409,0,2086,849,827,1099,60988
21613,ZCTA5 21613,7832,44.3,17109,6285,235,0,1025,228,305,869,44726
21701,ZCTA5 21701,17584,39.9,37185,3862,1125,0,3009,2707,1259,1276,79196
21702,ZCTA5 21702,20169,37.5,42028,7870,2249,26,5874,2955,1325,1417,81638
21704,ZCTA5 21704,8120,37.6,16518,1668,2299,30,1852,1293,779,2077,137162
21716,ZCTA5 21716,2636,36.6,5311,304,20,0,168,323,333,864,75542
21722,ZCTA5 21722,2819,41.3,5667,15,25,0,60,66,172,898,62377
21727,ZCTA5 21727,3304,27.5,6833,458,207,0,364,224,168,855,70694
21738,ZCTA5 21738,1671,44.6,3416,54,220,0,45,183,42,NA,186103
21622,ZCTA5 21622,430,42.2,1030,33,1,0,5,20,40,1025,59943
21542,ZCTA5 21542,349,39.6,676,0,5,2,0,3,6,713,42625
21543,ZCTA5 21543,91,59.7,164,0,0,0,0,0,0,NA,42250
21562,ZCTA5 21562,1597,41.3,3271,7,0,0,5,28,47,609,42411
21639,ZCTA5 21639,2069,36.6,4639,343,14,0,385,170,111,796,52066
21662,ZCTA5 21662,224,63.3,455,92,0,0,0,17,38,NA,61094
21677,ZCTA5 21677,169,58.2,353,0,7,0,0,14,0,NA,76250
21679,ZCTA5 21679,136,59.3,257,0,0,0,0,0,7,NA,94722
21717,ZCTA5 21717,53,51.7,77,0,0,0,0,11,0,NA,NA
21733,ZCTA5 21733,540,51.6,911,0,0,0,0,35,34,NA,83333
21769,ZCTA5 21769,5513,42.8,11189,279,193,0,289,935,451,1361,123247
21755,ZCTA5 21755,2972,46,5581,126,73,0,120,383,96,1084,108194
21788,ZCTA5 21788,6053,44.7,11563,27,41,12,143,577,436,984,73194
21791,ZCTA5 21791,2671,48.3,5328,144,40,3,124,419,285,1053,84848
21814,ZCTA5 21814,308,31.6,603,89,57,0,0,0,0,NA,58531
21826,ZCTA5 21826,2410,28.4,5331,1435,353,0,248,52,38,1375,56389
21837,ZCTA5 21837,1612,40.6,3266,743,2,0,231,104,96,1309,64583
21771,ZCTA5 21771,14519,42.6,29265,563,341,0,1533,2625,669,1637,124676
21782,ZCTA5 21782,2036,45.4,4003,16,3,0,113,121,122,788,71833
21784,ZCTA5 21784,18998,42.2,38390,1305,1065,31,1331,2213,809,1192,109734
21793,ZCTA5 21793,4834,37.9,10163,680,333,0,993,624,342,1444,84740
21829,ZCTA5 21829,234,55.2,461,0,15,0,18,8,0,NA,74375
21835,ZCTA5 21835,178,47.9,294,37,0,0,0,6,0,NA,NA
21840,ZCTA5 21840,171,68.8,349,102,0,0,0,0,74,NA,92596
21850,ZCTA5 21850,1582,34.7,3096,60,26,0,29,20,24,993,66500
21853,ZCTA5 21853,5729,28.3,11693,6530,178,0,193,94,42,709,35625
21867,ZCTA5 21867,0,NA,10,0,0,0,0,0,0,NA,NA
21911,ZCTA5 21911,5743,36.4,11238,75,14,0,140,479,139,1066,75461
21913,ZCTA5 21913,429,44.6,884,124,0,0,54,27,27,754,34596
21914,ZCTA5 21914,417,43.7,771,9,0,0,0,14,20,1175,80962
21919,ZCTA5 21919,1441,55.8,2696,31,0,0,0,184,129,944,79292
21040,ZCTA5 21040,11580,33.8,24424,10917,297,0,2002,935,395,1154,61268
21042,ZCTA5 21042,19921,43.5,40980,2671,10380,45,1251,1306,649,1705,152787
21051,ZCTA5 21051,154,54.7,330,0,14,8,8,9,0,NA,157639
21054,ZCTA5 21054,5394,44.1,11009,1019,578,12,639,620,280,1817,120054
21061,ZCTA5 21061,25586,35.5,54059,13720,2775,0,5275,1511,793,1294,67128
21087,ZCTA5 21087,2683,50.4,5407,28,18,0,71,215,124,2365,115133
21034,ZCTA5 21034,1755,50.5,3475,110,9,0,17,184,40,885,79947
21047,ZCTA5 21047,6000,45.7,12096,208,220,0,179,756,170,1052,106549
21050,ZCTA5 21050,9317,43,18586,446,283,0,492,1202,385,1489,105581
21078,ZCTA5 21078,8766,45.1,18097,2438,638,14,685,621,362,1025,75604
21085,ZCTA5 21085,7936,42,16177,2094,269,0,892,555,349,1132,82885
21117,ZCTA5 21117,27543,36.5,58673,26407,4075,0,4772,2791,1222,1452,83392
21131,ZCTA5 21131,3657,46.8,7456,133,88,5,248,363,102,1112,135551
21132,ZCTA5 21132,1515,41.3,3362,0,10,0,0,207,19,1365,112426
21211,ZCTA5 21211,7856,35.9,16299,1628,890,8,592,482,212,1250,68425
21229,ZCTA5 21229,22220,35.3,47644,36101,1496,20,1088,1468,1116,1018,47131
21244,ZCTA5 21244,17085,35.6,35724,26439,3383,139,1459,1326,465,1310,68874
21538,ZCTA5 21538,200,52,408,0,3,0,0,13,4,675,37083
21626,ZCTA5 21626,48,58.2,83,0,0,0,0,10,4,NA,54250
21628,ZCTA5 21628,277,39.6,531,32,0,0,38,0,0,NA,38902
21678,ZCTA5 21678,795,50.1,1771,228,8,0,53,37,8,1095,49688
21703,ZCTA5 21703,17577,35.1,36265,5659,3136,109,7143,2932,1106,1531,83142
21740,ZCTA5 21740,31502,37.8,61803,9753,1117,72,4322,1796,1310,826,48136
21754,ZCTA5 21754,3361,43.1,6689,419,266,10,635,419,184,1450,126008
21757,ZCTA5 21757,1680,45.2,3192,77,0,2,86,200,75,1220,77917
21776,ZCTA5 21776,2837,38.5,5607,64,114,0,140,635,119,1149,87424
21780,ZCTA5 21780,881,45.2,1638,60,4,0,51,61,79,1385,66875
21783,ZCTA5 21783,4530,43.5,9022,150,70,0,347,316,372,952,78356
21804,ZCTA5 21804,18852,33,40402,11657,1236,37,1837,920,345,1122,53421
21794,ZCTA5 21794,1224,46.6,2280,72,467,0,93,118,27,NA,158864
21795,ZCTA5 21795,4190,46.7,9236,330,102,0,174,178,168,955,60430
21797,ZCTA5 21797,4340,46.9,8672,324,175,7,304,418,203,1321,133962
21810,ZCTA5 21810,309,46.6,765,137,0,0,0,46,20,NA,149290
21863,ZCTA5 21863,2308,44.9,4741,1170,34,0,112,32,50,768,53438
21903,ZCTA5 21903,3123,41.6,6067,588,132,0,402,149,205,1015,64760
21912,ZCTA5 21912,599,47.1,1152,0,0,0,41,56,30,845,63542
21921,ZCTA5 21921,22035,38.1,44896,4589,838,0,2513,1241,506,1150,68935
21231,ZCTA5 21231,7698,32.8,16160,4794,888,0,1476,429,331,1321,71719
21156,ZCTA5 21156,119,54.5,320,0,17,0,0,11,10,NA,97656
21208,ZCTA5 21208,16010,46.5,36441,15011,1052,0,1417,970,448,1404,79800
21215,ZCTA5 21215,25298,42.8,58448,47213,305,19,1399,1535,1054,969,37517
21221,ZCTA5 21221,19933,37.8,43110,12598,745,0,2045,1162,435,1043,55115
21236,ZCTA5 21236,19026,37.5,38573,7185,3655,17,907,1009,318,1294,78659
21401,ZCTA5 21401,18418,44,37081,5769,818,0,3681,1731,639,1638,100909
21774,ZCTA5 21774,6572,39.8,12734,574,268,0,631,1150,470,1961,129552
21787,ZCTA5 21787,5345,45,10186,281,65,0,279,788,274,1093,73899
21801,ZCTA5 21801,14503,35.3,30007,9988,1361,0,1755,363,306,873,56089
21842,ZCTA5 21842,5566,53.1,10669,263,21,0,503,145,156,1053,55177
21856,ZCTA5 21856,558,42.1,913,250,0,0,36,17,0,NA,45500
21915,ZCTA5 21915,1317,45.6,2732,17,13,0,172,160,12,1136,76653
21917,ZCTA5 21917,1254,40.1,2577,22,0,0,104,107,82,1153,77917
21624,ZCTA5 21624,81,48.6,207,0,0,0,63,0,0,NA,71250
21632,ZCTA5 21632,2719,39.1,6065,1509,19,0,448,191,144,796,47089
21638,ZCTA5 21638,2630,46.1,5210,482,19,13,65,433,246,1748,96731
21644,ZCTA5 21644,39,54.1,77,5,0,0,0,11,0,NA,NA
21671,ZCTA5 21671,406,57.3,799,0,0,0,30,5,31,1333,44583
21672,ZCTA5 21672,66,63.5,139,0,3,0,0,11,4,NA,53875
21811,ZCTA5 21811,11512,52.4,23701,2481,516,54,646,264,394,1266,67395
21849,ZCTA5 21849,1677,42.9,3299,121,16,0,38,122,47,963,49880
21851,ZCTA5 21851,3075,43.9,6869,2224,99,0,280,139,17,859,41171
21862,ZCTA5 21862,27,22.3,68,0,0,0,0,0,0,NA,NA
21875,ZCTA5 21875,3017,42.8,6460,1306,207,0,720,85,2,1051,60100
21904,ZCTA5 21904,3539,42,7005,355,3,0,224,213,223,869,78944
21522,ZCTA5 21522,91,53.9,164,0,0,0,0,0,10,NA,83750
21010,ZCTA5 21010,138,35.1,217,66,6,0,39,0,0,NA,75583
21090,ZCTA5 21090,5116,40.7,10494,274,449,155,212,233,194,1432,94494
21102,ZCTA5 21102,5665,41.5,11299,206,161,0,155,1047,334,936,90585
21114,ZCTA5 21114,13396,36,26759,3844,1364,0,1478,2432,452,1857,119724
21133,ZCTA5 21133,14203,40.4,32489,26472,605,10,921,1486,434,1165,80855
21561,ZCTA5 21561,1341,50.7,2606,14,0,8,32,75,33,533,51984
21607,ZCTA5 21607,401,29.4,839,196,0,0,122,39,71,994,113750
21654,ZCTA5 21654,461,65.6,960,34,7,0,8,4,39,997,66875
21661,ZCTA5 21661,1295,55.5,2502,398,5,0,19,79,75,1061,41477
21669,ZCTA5 21669,143,57.1,231,14,0,0,0,0,0,NA,49000
21213,ZCTA5 21213,13403,35.5,31701,28089,79,0,523,1184,889,1079,36136
21217,ZCTA5 21217,16084,35.8,34487,29456,408,5,566,1275,913,875,29121
21219,ZCTA5 21219,4617,45.3,9427,795,209,0,170,211,113,1327,76882
21220,ZCTA5 21220,19396,37.9,40211,8611,1301,84,1528,1412,692,1166,62681
21234,ZCTA5 21234,32220,40,68938,19138,3474,18,2888,1867,894,1265,64510
21502,ZCTA5 21502,23204,42.9,42583,4748,312,11,802,581,319,687,44375
21675,ZCTA5 21675,58,45.2,108,0,0,0,0,10,0,NA,41058
21719,ZCTA5 21719,518,37.8,1036,28,0,8,35,58,10,833,54327
21723,ZCTA5 21723,439,49.5,893,148,141,0,0,58,17,NA,171083
21762,ZCTA5 21762,65,25.7,167,0,33,0,0,44,0,NA,NA
21767,ZCTA5 21767,380,39.4,1019,143,0,0,24,0,0,745,54333
21773,ZCTA5 21773,2856,45.5,5494,79,54,0,116,368,215,1029,100132
21777,ZCTA5 21777,1014,37.8,1951,139,85,0,82,196,93,NA,110486
21625,ZCTA5 21625,1243,45.2,2720,286,6,0,0,68,47,1283,86063
21778,ZCTA5 21778,547,49.5,940,12,0,0,12,26,23,1283,69722
21228,ZCTA5 21228,23428,43.7,48133,9663,5167,56,2664,1250,524,1352,84257
21660,ZCTA5 21660,1875,43.6,3881,716,85,0,150,182,109,907,55526
21627,ZCTA5 21627,6,80.4,17,0,0,0,0,0,0,NA,NA
21631,ZCTA5 21631,1259,46.2,2694,159,22,0,69,0,20,1078,69076
21666,ZCTA5 21666,5943,44.1,12363,667,203,0,217,853,257,1497,101031
21711,ZCTA5 21711,594,48.8,1106,0,0,0,18,12,46,776,68672
21734,ZCTA5 21734,335,51.5,695,14,10,0,44,7,3,720,37250
21770,ZCTA5 21770,2831,44.6,5453,115,141,0,368,543,144,1223,134130
21790,ZCTA5 21790,35,75.9,55,0,0,0,7,14,0,NA,110000
21798,ZCTA5 21798,951,45.1,1894,21,14,0,101,194,38,855,77250
21813,ZCTA5 21813,1528,46.9,2654,49,0,0,79,39,63,NA,91467
21817,ZCTA5 21817,2115,47.2,4777,1101,18,0,285,118,72,588,38301
21821,ZCTA5 21821,419,57.6,924,135,0,5,21,5,9,868,43214
21824,ZCTA5 21824,68,36.5,113,0,0,0,0,9,8,NA,NA
21838,ZCTA5 21838,881,47.8,1810,288,7,0,72,31,42,639,70391
21841,ZCTA5 21841,594,36.1,1373,494,0,0,127,18,8,804,81815
21872,ZCTA5 21872,234,55.8,516,12,0,0,0,0,46,662,NA
21901,ZCTA5 21901,8639,40.7,17698,931,464,24,572,697,270,1147,74737
21014,ZCTA5 21014,17787,41.9,35681,2174,1014,0,865,1801,468,1184,88394
21035,ZCTA5 21035,4312,45.1,8423,97,109,0,210,454,178,3264,159688
21052,ZCTA5 21052,127,48.5,251,0,0,0,0,0,11,NA,103542
21075,ZCTA5 21075,15893,33.7,32496,6597,4573,0,3603,1442,338,1712,103312
21077,ZCTA5 21077,125,44,271,66,16,0,0,15,0,NA,126446
21082,ZCTA5 21082,304,45.9,611,0,0,0,0,11,0,NA,121250
21093,ZCTA5 21093,18512,46.6,37917,1577,4020,11,871,847,327,1241,95643
21108,ZCTA5 21108,9373,41.2,18938,2287,830,0,913,803,372,1677,125407
21158,ZCTA5 21158,10268,42.8,20929,1323,560,0,699,1772,871,1441,89565
21202,ZCTA5 21202,12439,32.5,21010,12287,961,58,884,788,628,1034,46660
21207,ZCTA5 21207,21805,42.4,47687,39816,725,238,1644,1378,929,1100,56719
21222,ZCTA5 21222,26378,38.8,54873,6985,1886,25,3538,1375,711,1082,52339
21225,ZCTA5 21225,16328,34.8,33927,13744,765,24,3959,686,738,903,43172
21918,ZCTA5 21918,2030,47.1,3853,22,16,8,151,220,93,739,76429
21071,ZCTA5 21071,238,42.8,595,60,0,0,0,28,0,NA,NA
21140,ZCTA5 21140,1735,44.7,3431,34,7,0,161,294,42,1655,120690
21286,ZCTA5 21286,9380,39.5,20483,2556,1094,5,981,429,238,1306,86034
21871,ZCTA5 21871,951,49.3,1978,441,7,0,59,22,34,671,58604
21779,ZCTA5 21779,558,33.1,1062,0,13,0,0,84,55,NA,112045
21920,ZCTA5 21920,270,27.4,515,0,0,0,13,9,0,NA,40781
21031,ZCTA5 21031,0,NA,0,0,0,0,0,0,0,NA,NA
21120,ZCTA5 21120,3676,47.4,7214,188,277,11,121,405,188,1629,104713
21610,ZCTA5 21610,151,38.1,386,25,0,0,0,19,15,931,51818
21645,ZCTA5 21645,751,42.3,1418,19,0,0,51,56,57,NA,82167
21104,ZCTA5 21104,2691,47.8,5300,275,428,0,72,217,79,2179,147826
21204,ZCTA5 21204,10438,33.2,21628,3417,933,0,827,438,221,1607,77412
21521,ZCTA5 21521,542,48.8,1104,0,2,0,24,25,48,704,38542
21074,ZCTA5 21074,7266,42.3,14872,218,248,0,373,938,567,904,80991
21205,ZCTA5 21205,6949,31.2,14580,9632,228,0,2271,338,238,913,30699
21227,ZCTA5 21227,16490,34.9,33822,5341,1655,76,3619,744,223,1120,65395
21037,ZCTA5 21037,10902,42.5,21524,880,223,0,1160,1549,697,1781,106447
21201,ZCTA5 21201,7876,30.3,17136,8596,1369,8,685,562,424,1108,34559
21550,ZCTA5 21550,6837,46.7,14112,78,67,0,154,260,159,620,46443
21153,ZCTA5 21153,143,44.5,316,0,0,0,10,0,0,NA,NA
21240,ZCTA5 21240,0,NA,0,0,0,0,0,0,0,NA,NA
21250,ZCTA5 21250,1191,19.7,2415,515,229,0,130,12,0,NA,NA
21251,ZCTA5 21251,564,20.1,933,669,42,0,64,4,0,NA,NA
21252,ZCTA5 21252,967,19.2,2271,564,143,0,193,7,0,NA,NA
21409,ZCTA5 21409,10103,43.5,20352,1092,343,10,1383,1146,286,1786,118539
21746,ZCTA5 21746,2953,34.1,2953,1796,18,0,128,0,0,NA,NA
21652,ZCTA5 21652,67,66.9,138,0,0,0,0,0,0,NA,74886
21705,ZCTA5 21705,0,NA,0,0,0,0,0,0,0,NA,NA
21714,ZCTA5 21714,118,40.4,199,0,0,0,0,31,47,NA,NA
21781,ZCTA5 21781,96,20.3,159,15,6,0,0,0,14,NA,NA
