ID,State ID,County ID,County Area Name,Type,City where County Gov.'s responding office is located,State,ZIP,ZIP -suffix,"Population as of July 1, 2011 (Vintage 2013)",FIPS State,FIPS County,FIPS Place,"* This file includes all county-type areas in the United States.  Not all county-type areas have independent county-level governments (labeled as census counties, independent cities, or other).  Some areas are governed by legally consolidated city-county governments; others are incorporated as independent cities.  Census counties refer to areas with certain types of county offices that are included as part of another government.  Boroughs are unique to Alaska: parishes to Louisiana.  For more information, see Appendix A of Individual State Descriptions at http://www.census.gov/govs/cog/2012isd.pdf.    ",
27031,27,031,MINERAL,COUNTY,Superior,MT,59872,,4247,30,061,99061,,
27032,27,032,MISSOULA,COUNTY,MISSOULA,MT,59802,,110162,30,063,99063,,
27033,27,033,MUSSELSHELL,COUNTY,Roundup,MT,59072,,4739,30,065,99065,,
27034,27,034,PARK,COUNTY,LIVINGSTON,MT,59047,,15508,30,067,99067,,
27035,27,035,PETROLEUM,COUNTY,WINNETT,MT,59087,,489,30,069,99069,,
27036,27,036,PHILLIPS,COUNTY,MALTA,MT,59538,,4208,30,071,99071,,
27037,27,037,PONDERA,COUNTY,Conrad,MT,59425,,6186,30,073,99073,,
27038,27,038,POWDER RIVER,COUNTY,BROADUS,MT,59317,,1753,30,075,99075,,
27039,27,039,POWELL,COUNTY,DEER LODGE,MT,59722,,7075,30,077,99077,,
27040,27,040,PRAIRIE,COUNTY,Terry,MT,59349,,1156,30,079,99079,,
27041,27,041,RAVALLI,COUNTY,HAMILTON,MT,59840,,40388,30,081,99081,,
27042,27,042,RICHLAND,COUNTY,SIDNEY,MT,59270,,10142,30,083,99083,,
27043,27,043,ROOSEVELT,COUNTY,WOLF POINT,MT,59201,,10524,30,085,99085,,
27044,27,044,ROSEBUD,COUNTY,Forsyth,MT,59327,,9370,30,087,99087,,
27045,27,045,SANDERS,COUNTY,THOMPSON FALLS,MT,59873,,11377,30,089,99089,,
27046,27,046,SHERIDAN,COUNTY,PLENTYWOOD,MT,59254,,3439,30,091,99091,,
27047,27,047,SILVER BOW,CONS CITY-COUNTY,BUTTE,MT,59701,,34380,30,093,11390,,
27048,27,048,STILLWATER,COUNTY,COLUMBUS,MT,59019,,9163,30,095,99095,,
27049,27,049,SWEET GRASS,COUNTY,BIG TIMBER,MT,59011,,3585,30,097,99097,,
27050,27,050,TETON,COUNTY,CHOTEAU,MT,59422,,6073,30,099,99099,,
27051,27,051,TOOLE,COUNTY,SHELBY,MT,59474,,5170,30,101,99101,,
27052,27,052,TREASURE,COUNTY,HYSHAM,MT,59038,,719,30,103,99103,,
27053,27,053,VALLEY,COUNTY,GLASGOW,MT,59230,,7476,30,105,99105,,
27054,27,054,WHEATLAND,COUNTY,HARLOWTON,MT,59036,,2138,30,107,99107,,
27055,27,055,WIBAUX,COUNTY,WIBAUX,MT,59353,,986,30,109,99109,,
27056,27,056,YELLOWSTONE,COUNTY,BILLINGS,MT,59101,,149853,30,111,99111,,
28001,28,001,ADAMS,COUNTY,HASTINGS,NE,68902,,31215,31,001,99001,,
28002,28,002,ANTELOPE,COUNTY,NELIGH,NE,68756,,6623,31,003,99003,,
28003,28,003,ARTHUR,COUNTY,ARTHUR,NE,69121,,467,31,005,99005,,
28004,28,004,BANNER,COUNTY,HARRISBURG,NE,69345,,735,31,007,99007,,
28005,28,005,BLAINE,COUNTY,BREWSTER,NE,68821,,495,31,009,99009,,
28006,28,006,BOONE,COUNTY,ALBION,NE,68620,,5387,31,011,99011,,
28007,28,007,BOX BUTTE,COUNTY,ALLIANCE,NE,69301,,11300,31,013,99013,,
28008,28,008,BOYD,COUNTY,Butte,NE,68722,,2083,31,015,99015,,
28009,28,009,BROWN,COUNTY,AINSWORTH,NE,69210,,3076,31,017,99017,,
28010,28,010,BUFFALO,COUNTY,KEARNEY,NE,68848,,46816,31,019,99019,,
28011,28,011,BURT,COUNTY,TEKAMAH,NE,68061,,6780,31,021,99021,,
28012,28,012,BUTLER,COUNTY,DAVID CITY,NE,68632,,8300,31,023,99023,,
28013,28,013,CASS,COUNTY,PLATTSMOUTH,NE,68048,,25237,31,025,99025,,
28014,28,014,CEDAR,COUNTY,HARTINGTON,NE,68739,,8782,31,027,99027,,
28015,28,015,CHASE,COUNTY,IMPERIAL,NE,69033,,3997,31,029,99029,,
28016,28,016,CHERRY,COUNTY,VALENTINE,NE,69201,,5745,31,031,99031,,
28017,28,017,CHEYENNE,COUNTY,SIDNEY,NE,69162,,9960,31,033,99033,,
28018,28,018,CLAY,COUNTY,CLAY CENTER,NE,68933,,6481,31,035,99035,,
28019,28,019,COLFAX,COUNTY,SCHUYLER,NE,68661,,10579,31,037,99037,,
28020,28,020,CUMING,COUNTY,BEEMER,NE,68716,,9126,31,039,99039,,
28021,28,021,CUSTER,COUNTY,BROKEN BOW,NE,68822,,10879,31,041,99041,,
28022,28,022,DAKOTA,COUNTY,DAKOTA CITY,NE,68731,,20846,31,043,99043,,
28023,28,023,DAWES,COUNTY,Chadron,NE,69339,,9219,31,045,99045,,
28024,28,024,DAWSON,COUNTY,LEXINGTON,NE,68850,,24342,31,047,99047,,
28025,28,025,DEUEL,COUNTY,CHAPPELL,NE,69129,,1968,31,049,99049,,
28026,28,026,DIXON,COUNTY,PONCA,NE,68770,,6013,31,051,99051,,
28027,28,027,DODGE,COUNTY,Fremont,NE,68025,,36943,31,053,99053,,
28028,28,028,DOUGLAS,COUNTY,Omaha,NE,68183,,524535,31,055,99055,,
28029,28,029,DUNDY,COUNTY,BENKELMAN,NE,69021,,1978,31,057,99057,,
28030,28,030,FILLMORE,COUNTY,GENEVA,NE,68361,,5851,31,059,99059,,
28031,28,031,FRANKLIN,COUNTY,FRANKLIN,NE,68939,,3211,31,061,99061,,
28032,28,032,FRONTIER,COUNTY,STOCKVILLE,NE,69042,,2730,31,063,99063,,
28033,28,033,FURNAS,COUNTY,Beaver City,NE,68926,,4939,31,065,99065,,
28034,28,034,GAGE,COUNTY,BEATRICE,NE,68310,,21967,31,067,99067,,
28035,28,035,GARDEN,COUNTY,OSHKOSH,NE,69154,,2043,31,069,99069,,
28036,28,036,GARFIELD,COUNTY,BURWELL,NE,68823,,1989,31,071,99071,,
28037,28,037,GOSPER,COUNTY,ELWOOD,NE,68937,,1953,31,073,99073,,
28038,28,038,GRANT,COUNTY,HYANNIS,NE,69350,,638,31,075,99075,,
28039,28,039,GREELEY,COUNTY,GREELEY,NE,68842,,2533,31,077,99077,,
28040,28,040,HALL,COUNTY,GRAND ISLAND,NE,68801,,59481,31,079,99079,,
28041,28,041,HAMILTON,COUNTY,AURORA,NE,68818,,9070,31,081,99081,,
28042,28,042,HARLAN,COUNTY,Alma,NE,68920,,3449,31,083,99083,,
28043,28,043,HAYES,COUNTY,HAYES CENTER,NE,69032,,984,31,085,99085,,
28044,28,044,HITCHCOCK,COUNTY,TRENTON,NE,69044,,2869,31,087,99087,,
28045,28,045,HOLT,COUNTY,O' NEILL,NE,68763,,10459,31,089,99089,,
28046,28,046,HOOKER,COUNTY,MULLEN,NE,69152,,745,31,091,99091,,
28047,28,047,HOWARD,COUNTY,SAINT PAUL,NE,68873,,6310,31,093,99093,,
28048,28,048,JEFFERSON,COUNTY,FAIRBURY,NE,68352,,7564,31,095,99095,,
28049,28,049,JOHNSON,COUNTY,TECUMSEH,NE,68450,,5192,31,097,99097,,
28050,28,050,KEARNEY,COUNTY,MINDEN,NE,68959,,6562,31,099,99099,,
28051,28,051,KEITH,COUNTY,OGALLALA,NE,69153,,8221,31,101,99101,,
28052,28,052,KEYA PAHA,COUNTY,Springview,NE,68778,,823,31,103,99103,,
28053,28,053,KIMBALL,COUNTY,KIMBALL,NE,69145,,3783,31,105,99105,,
28054,28,054,KNOX,COUNTY,CENTER,NE,68724,,8574,31,107,99107,,
28055,28,055,LANCASTER,COUNTY,LINCOLN,NE,68508,,289704,31,109,99109,,
28056,28,056,LINCOLN,COUNTY,NORTH PLATTE,NE,69101,,36045,31,111,99111,,
28057,28,057,LOGAN,COUNTY,Stapleton,NE,69163,,770,31,113,99113,,
28058,28,058,LOUP,COUNTY,Taylor,NE,68879,,612,31,115,99115,,
28059,28,059,MCPHERSON,COUNTY,TRYON,NE,69167,,543,31,117,99117,,
28060,28,060,MADISON,COUNTY,MADISON,NE,68748,,35024,31,119,99119,,
28061,28,061,MERRICK,COUNTY,CENTRAL CITY,NE,68826,,7736,31,121,99121,,
28062,28,062,MORRILL,COUNTY,BRIDGEPORT,NE,69336,,4934,31,123,99123,,
28063,28,063,NANCE,COUNTY,FULLERTON,NE,68638,,3735,31,125,99125,,
28064,28,064,NEMAHA,COUNTY,Auburn,NE,68305,,7267,31,127,99127,,
28065,28,065,NUCKOLLS,COUNTY,NELSON,NE,68961,,4452,31,129,99129,,
28066,28,066,OTOE,COUNTY,Nebraska City,NE,68410,,15773,31,131,99131,,
28067,28,067,PAWNEE,COUNTY,PAWNEE CITY,NE,68420,,2781,31,133,99133,,
28068,28,068,PERKINS,COUNTY,GRANT,NE,69140,,2955,31,135,99135,,
28069,28,069,PHELPS,COUNTY,HOLDREGE,NE,68949,,9169,31,137,99137,,
28070,28,070,PIERCE,COUNTY,PIERCE,NE,68767,,7195,31,139,99139,,
28071,28,071,PLATTE,COUNTY,COLUMBUS,NE,68601,,32402,31,141,99141,,
28072,28,072,POLK,COUNTY,OSCEOLA,NE,68651,,5342,31,143,99143,,
28073,28,073,RED WILLOW,COUNTY,McCook,NE,69001,,11003,31,145,99145,,
28074,28,074,RICHARDSON,COUNTY,FALLS CITY,NE,68355,,8326,31,147,99147,,
28075,28,075,ROCK,COUNTY,Bassett,NE,68714,,1433,31,149,99149,,
28076,28,076,SALINE,COUNTY,WILBER,NE,68465,,14399,31,151,99151,,
28077,28,077,SARPY,COUNTY,PAPILLION,NE,68046,,162639,31,153,99153,,
28078,28,078,SAUNDERS,COUNTY,Wahoo,NE,68066,,20874,31,155,99155,,
28079,28,079,SCOTTS BLUFF,COUNTY,Gering,NE,69341,,36920,31,157,99157,,
28080,28,080,SEWARD,COUNTY,SEWARD,NE,68434,,16739,31,159,99159,,
28081,28,081,SHERIDAN,COUNTY,RUSHVILLE,NE,69360,,5393,31,161,99161,,
28082,28,082,SHERMAN,COUNTY,LOUP CITY,NE,68853,,3147,31,163,99163,,
28083,28,083,SIOUX,COUNTY,HARRISON,NE,69346,,1326,31,165,99165,,
28084,28,084,STANTON,COUNTY,STANTON,NE,68779,,6202,31,167,99167,,
28085,28,085,THAYER,COUNTY,HEBRON,NE,68370,,5169,31,169,99169,,
28086,28,086,THOMAS,COUNTY,Thedford,NE,69166,,695,31,171,99171,,
28087,28,087,THURSTON,COUNTY,Pender,NE,68047,,6913,31,173,99173,,
28088,28,088,VALLEY,COUNTY,ORD,NE,68862,,4247,31,175,99175,,
28089,28,089,WASHINGTON,COUNTY,Blair,NE,68008,,20267,31,177,99177,,
28090,28,090,WAYNE,COUNTY,WAYNE,NE,68787,,9440,31,179,99179,,
28091,28,091,WEBSTER,COUNTY,RED CLOUD,NE,68970,,3766,31,181,99181,,
28092,28,092,WHEELER,COUNTY,BARTLETT,NE,68622,,812,31,183,99183,,
28093,28,093,YORK,COUNTY,York,NE,68467,,13753,31,185,99185,,
29001,29,001,CHURCHILL,COUNTY,FALLON,NV,89406,,24594,32,001,99001,,
29002,29,002,CLARK,COUNTY,LAS VEGAS,NV,89155,,1966586,32,003,99003,,
29003,29,003,DOUGLAS,COUNTY,MINDEN,NV,89423,,47036,32,005,99005,,
29004,29,004,ELKO,COUNTY,ELKO,NV,89801,,49375,32,007,99007,,
29005,29,005,ESMERALDA,COUNTY,GOLDFIELD,NV,89013,,750,32,009,99009,,
29006,29,006,EUREKA,COUNTY,EUREKA,NV,89316,,1992,32,011,99011,,
29007,29,007,HUMBOLDT,COUNTY,Winnemucca,NV,89445,,16661,32,013,99013,,
29008,29,008,LANDER,COUNTY,BATTLE MOUNTAIN,NV,89820,,5832,32,015,99015,,
29009,29,009,LINCOLN,COUNTY,PIOCHE,NV,89043,,5269,32,017,99017,,
29010,29,010,LYON,COUNTY,Yerington,NV,89447,,51530,32,019,99019,,
29011,29,011,MINERAL,COUNTY,Hawthorne,NV,89415,,4639,32,021,99021,,
29012,29,012,NYE,COUNTY,PAHRUMP,NV,89048,,43316,32,023,99023,,
29013,29,013,CARSON CITY,IND CITY,CARSON CITY,NV,89701,,54746,32,510,09700,,
29014,29,014,PERSHING,COUNTY,LOVELOCK,NV,89419,,6642,32,027,99027,,
29015,29,015,STOREY,COUNTY,VIRGINIA CITY,NV,89440,,3964,32,029,99029,,
29016,29,016,WASHOE,COUNTY,RENO,NV,89520,,424912,32,031,99031,,
29017,29,017,WHITE PINE,COUNTY,Ely,NV,89301,,10107,32,033,99033,,
30001,30,001,BELKNAP,COUNTY,LACONIA,NH,03246,,60232,33,001,99001,,
30002,30,002,CARROLL,COUNTY,Ossipee,NH,03864,,47733,33,003,99003,,
30003,30,003,CHESHIRE,COUNTY,KEENE,NH,03431,,76806,33,005,99005,,
30004,30,004,COOS,COUNTY,PITTSBURG,NH,03592,,32451,33,007,99007,,
30005,30,005,GRAFTON,COUNTY,NORTH HAVERHILL,NH,03774,,88979,33,009,99009,,
30006,30,006,HILLSBOROUGH,COUNTY,GOFFSTOWN,NH,03045,,401871,33,011,99011,,
30007,30,007,MERRIMACK,COUNTY,Boscawen,NH,03303,,146641,33,013,99013,,
30008,30,008,ROCKINGHAM,COUNTY,BRENTWOOD,NH,03833,,296069,33,015,99015,,
30009,30,009,STRAFFORD,COUNTY,DOVER,NH,03821,,123880,33,017,99017,,
30010,30,010,SULLIVAN,COUNTY,NEWPORT,NH,03773,,43413,33,019,99019,,
31001,31,001,ATLANTIC,COUNTY,NORTHFIELD,NJ,08225,,274794,34,001,99001,,
31002,31,002,BERGEN,COUNTY,Hackensack,NJ,07601,,912808,34,003,99003,,
31003,31,003,BURLINGTON,COUNTY,MOUNT HOLLY,NJ,08060,,450750,34,005,99005,,
31004,31,004,CAMDEN,COUNTY,CAMDEN,NJ,08102,,513668,34,007,99007,,
31005,31,005,CAPE MAY,COUNTY,CAPE MAY COURT HOUSE,NJ,08210,,96603,34,009,99009,,
31006,31,006,CUMBERLAND,COUNTY,BRIDGETON,NJ,08302,,157724,34,011,99011,,
31007,31,007,ESSEX,COUNTY,Newark,NJ,07102,,786337,34,013,99013,,
31008,31,008,GLOUCESTER,COUNTY,WOODBURY,NJ,08096,,289437,34,015,99015,,
31009,31,009,HUDSON,COUNTY,JERSEY CITY,NJ,07306,,645113,34,017,99017,,
31010,31,010,HUNTERDON,COUNTY,Flemington,NJ,08822,,126946,34,019,99019,,
31011,31,011,MERCER,COUNTY,TRENTON,NJ,08650,,367812,34,021,99021,,
31012,31,012,MIDDLESEX,COUNTY,NEW BRUNSWICK,NJ,08901,,816683,34,023,99023,,
31013,31,013,MONMOUTH,COUNTY,FREEHOLD,NJ,07728,,630198,34,025,99025,,
31014,31,014,MORRIS,COUNTY,Morristown,NJ,07963,,495744,34,027,99027,,
31015,31,015,OCEAN,COUNTY,TOMS RIVER,NJ,08754,,579310,34,029,99029,,
31016,31,016,PASSAIC,COUNTY,PATERSON,NJ,07505,,503508,34,031,99031,,
31017,31,017,SALEM,COUNTY,Salem,NJ,08079,,66060,34,033,99033,,
31018,31,018,SOMERSET,COUNTY,SOMERVILLE,NJ,08876,,326466,34,035,99035,,
31019,31,019,SUSSEX,COUNTY,Newton,NJ,07860,,148157,34,037,99037,,
31020,31,020,UNION,COUNTY,ELIZABETH,NJ,07202,,540311,34,039,99039,,
31021,31,021,WARREN,COUNTY,BELVIDERE,NJ,07823,,108210,34,041,99041,,
32001,32,001,BERNALILLO,COUNTY,Albuquerque,NM,87102,,669416,35,001,99001,,
32002,32,002,CATRON,COUNTY,RESERVE,NM,87830,,3714,35,003,99003,,
32003,32,003,CHAVES,COUNTY,ROSWELL,NM,88202,,65698,35,005,99005,,
32004,32,004,COLFAX,COUNTY,RATON,NM,87740,,13619,35,007,99007,,
32005,32,005,CURRY,COUNTY,CLOVIS,NM,88101,,49690,35,009,99009,,
32006,32,006,DE BACA,COUNTY,Ft Sumner,NM,88119,,1964,35,011,99011,,
32007,32,007,DONA ANA,COUNTY,LAS CRUCES,NM,88007,,212772,35,013,99013,,
32008,32,008,EDDY,COUNTY,Carlsbad,NM,88220,,54031,35,015,99015,,
32009,32,009,GRANT,COUNTY,SILVER CITY,NM,88062,,29414,35,017,99017,,
32010,32,010,GUADALUPE,COUNTY,SANTA ROSA,NM,88435,,4645,35,019,99019,,
32011,32,011,HARDING,COUNTY,MOSQUERO,NM,87733,,709,35,021,99021,,
32012,32,012,HIDALGO,COUNTY,LORDSBURG,NM,88045,,4837,35,023,99023,,
32013,32,013,LEA,COUNTY,LOVINGTON,NM,88260,,65045,35,025,99025,,
32014,32,014,LINCOLN,COUNTY,CARRIZOZO,NM,88301,,20433,35,027,99027,,
32015,32,015,LOS ALAMOS,COUNTY,Los Alamos,NM,87544,,18194,35,028,99028,,
32016,32,016,LUNA,COUNTY,DEMING,NM,88031,,25146,35,029,99029,,
32017,32,017,MCKINLEY,COUNTY,GALLUP,NM,87305,,73490,35,031,99031,,
32018,32,018,MORA,COUNTY,MORA,NM,87732,,4794,35,033,99033,,
32019,32,019,OTERO,COUNTY,Alamogordo,NM,88310,,65497,35,035,99035,,
32020,32,020,QUAY,COUNTY,TUCUMCARI,NM,88401,,9050,35,037,99037,,
32021,32,021,RIO ARRIBA,COUNTY,ESPANOLA,NM,87532,,40363,35,039,99039,,
32022,32,022,ROOSEVELT,COUNTY,PORTALES,NM,88130,,20444,35,041,99041,,
32023,32,023,SANDOVAL,COUNTY,BERNALILLO,NM,87004,,134202,35,043,99043,,
32024,32,024,SAN JUAN,COUNTY,AZTEC,NM,87410,,128016,35,045,99045,,
32025,32,025,SAN MIGUEL,COUNTY,LAS VEGAS,NM,87701,,29301,35,047,99047,,
32026,32,026,SANTA FE,COUNTY,SANTA FE,NM,87501,,145409,35,049,99049,,
32027,32,027,SIERRA,COUNTY,TRUTH OR CONSEQUENCES,NM,87901,,12039,35,051,99051,,
32028,32,028,SOCORRO,COUNTY,SOCORRO,NM,87801,,17861,35,053,99053,,
32029,32,029,TAOS,COUNTY,TAOS,NM,87571,,32957,35,055,99055,,
32030,32,030,TORRANCE,COUNTY,Estancia,NM,87016,,16378,35,057,99057,,
32031,32,031,UNION,COUNTY,CLAYTON,NM,88415,,4435,35,059,99059,,
32032,32,032,VALENCIA,COUNTY,LOS LUNAS,NM,87031,,76875,35,061,99061,,
32033,32,033,CIBOLA,COUNTY,GRANTS,NM,87020,,27481,35,006,99006,,
33001,33,001,ALBANY,COUNTY,ALBANY,NY,12207,,304712,36,001,99001,,
33002,33,002,ALLEGANY,COUNTY,BELMONT,NY,14813,,48804,36,003,99003,,
33004,33,004,BROOME,COUNTY,BINGHAMTON,NY,13902,,199245,36,007,99007,,
33005,33,005,CATTARAUGUS,COUNTY,LITTLE VALLEY,NY,14755,,79793,36,009,99009,,
33006,33,006,CAYUGA,COUNTY,AUBURN,NY,13021,,79767,36,011,99011,,
33007,33,007,CHAUTAUQUA,COUNTY,MAYVILLE,NY,14757,,134270,36,013,99013,,
33008,33,008,CHEMUNG,COUNTY,ELMIRA,NY,14902,,88939,36,015,99015,,
33009,33,009,CHENANGO,COUNTY,NORWICH,NY,13815,,50228,36,017,99017,,
33010,33,010,CLINTON,COUNTY,PLATTSBURGH,NY,12901,,81765,36,019,99019,,
33011,33,011,COLUMBIA,COUNTY,HUDSON,NY,12534,,62606,36,021,99021,,
33012,33,012,CORTLAND,COUNTY,CORTLAND,NY,13045,,49544,36,023,99023,,
33013,33,013,DELAWARE,COUNTY,DELHI,NY,13753,,47621,36,025,99025,,
33014,33,014,DUTCHESS,COUNTY,POUGHKEEPSIE,NY,12601,,298227,36,027,99027,,
33015,33,015,ERIE,COUNTY,BUFFALO,NY,14202,,919209,36,029,99029,,
33016,33,016,ESSEX,COUNTY,ELIZABETHTOWN,NY,12932,,39404,36,031,99031,,
33017,33,017,FRANKLIN,COUNTY,MALONE,NY,12953,,51561,36,033,99033,,
33018,33,018,FULTON,COUNTY,JOHNSTOWN,NY,12095,,55234,36,035,99035,,
33019,33,019,GENESEE,COUNTY,BATAVIA,NY,14020,,60037,36,037,99037,,
33020,33,020,GREENE,COUNTY,CATSKILL,NY,12414,,49003,36,039,99039,,
33021,33,021,HAMILTON,COUNTY,LAKE PLEASANT,NY,12108,,4819,36,041,99041,,
33022,33,022,HERKIMER,COUNTY,HERKIMER,NY,13350,,64616,36,043,99043,,
33023,33,023,JEFFERSON,COUNTY,WATERTOWN,NY,13601,,118294,36,045,99045,,
33025,33,025,LEWIS,COUNTY,LOWVILLE,NY,13367,,27051,36,049,99049,,
33026,33,026,LIVINGSTON,COUNTY,GENESEO,NY,14454,,64982,36,051,99051,,
33027,33,027,MADISON,COUNTY,WAMPSVILLE,NY,13163,,72906,36,053,99053,,
33028,33,028,MONROE,COUNTY,ROCHESTER,NY,14614,,747000,36,055,99055,,
33029,33,029,MONTGOMERY,COUNTY,FONDA,NY,12068,,49982,36,057,99057,,
33030,33,030,NASSAU,COUNTY,MINEOLA,NY,11501,,1345260,36,059,99059,,
33031,33,031,NEW YORK CITY,COUNTY,New York,NY,10034,,8273130,36,061,51000,"Population for NYC combines Bronx, Kings, New York, Queens, and Richmond Counties",
33032,33,032,NIAGARA,COUNTY,LOCKPORT,NY,14094,,215691,36,063,99063,,
33033,33,033,ONEIDA,COUNTY,UTICA,NY,13501,,234137,36,065,99065,,
33034,33,034,ONONDAGA,COUNTY,SYRACUSE,NY,13202,,467525,36,067,99067,,
33035,33,035,ONTARIO,COUNTY,CANANDAIGUA,NY,14424,,108569,36,069,99069,,
33036,33,036,ORANGE,COUNTY,GOSHEN,NY,10924,,374259,36,071,99071,,
33037,33,037,ORLEANS,COUNTY,ALBION,NY,14411,,42736,36,073,99073,,
33038,33,038,OSWEGO,COUNTY,OSWEGO,NY,13126,,122050,36,075,99075,,
33039,33,039,OTSEGO,COUNTY,COOPERSTOWN,NY,13326,,62030,36,077,99077,,
33040,33,040,PUTNAM,COUNTY,CARMEL,NY,10512,,99911,36,079,99079,,
33042,33,042,RENSSELAER,COUNTY,TROY,NY,12180,,159707,36,083,99083,,
33044,33,044,ROCKLAND,COUNTY,NEW CITY,NY,10956,,315588,36,087,99087,,
33045,33,045,ST LAWRENCE,COUNTY,CANTON,NY,13617,,112273,36,089,99089,,
33046,33,046,SARATOGA,COUNTY,BALLSTON SPA,NY,12020,,221041,36,091,99091,,
33047,33,047,SCHENECTADY,COUNTY,SCHENECTADY,NY,12305,,154749,36,093,99093,,
33048,33,048,SCHOHARIE,COUNTY,SCHOHARIE,NY,12157,,32645,36,095,99095,,
33049,33,049,SCHUYLER,COUNTY,WATKINS GLEN,NY,14891,,18484,36,097,99097,,
33050,33,050,SENECA,COUNTY,WATERLOO,NY,13165,,35410,36,099,99099,,
33051,33,051,STEUBEN,COUNTY,BATH,NY,14810,,99250,36,101,99101,,
33052,33,052,SUFFOLK,COUNTY,HAUPPAUGE,NY,11788,,1499578,36,103,99103,,
33053,33,053,SULLIVAN,COUNTY,MONTICELLO,NY,12701,,77100,36,105,99105,,
33054,33,054,TIOGA,COUNTY,OWEGO,NY,13827,,51012,36,107,99107,,
33055,33,055,TOMPKINS,COUNTY,ITHACA,NY,14850,,101847,36,109,99109,,
33056,33,056,ULSTER,COUNTY,KINGSTON,NY,12402,,182666,36,111,99111,,
33057,33,057,WARREN,COUNTY,LAKE GEORGE,NY,12845,,65709,36,113,99113,,
33058,33,058,WASHINGTON,COUNTY,FORT EDWARD,NY,12828,,63363,36,115,99115,,
33059,33,059,WAYNE,COUNTY,LYONS,NY,14489,,93275,36,117,99117,,
33060,33,060,WESTCHESTER,COUNTY,WHITE PLAINS,NY,10601,,956791,36,119,99119,,
33061,33,061,WYOMING,COUNTY,Perry,NY,14530,,41928,36,121,99121,,
33062,33,062,YATES,COUNTY,PENN YAN,NY,14527,,25395,36,123,99123,,
34001,34,001,ALAMANCE,COUNTY,Graham,NC,27253,,152820,37,001,99001,,
34002,34,002,ALEXANDER,COUNTY,TAYLORSVILLE,NC,28681,,37130,37,003,99003,,
34003,34,003,ALLEGHANY,COUNTY,SPARTA,NC,28675,,11040,37,005,99005,,
34004,34,004,ANSON,COUNTY,WADESBORO,NC,28170,,26524,37,007,99007,,
34005,34,005,ASHE,COUNTY,JEFFERSON,NC,28640,,27181,37,009,99009,,
34006,34,006,AVERY,COUNTY,NEWLAND,NC,28657,,17780,37,011,99011,,
34007,34,007,BEAUFORT,COUNTY,WASHINGTON,NC,27889,,47664,37,013,99013,,
34008,34,008,BERTIE,COUNTY,LEWISTON,NC,27849,,20989,37,015,99015,,
34009,34,009,BLADEN,COUNTY,ELIZABETHTOWN,NC,28337,,35019,37,017,99017,,
34010,34,010,BRUNSWICK,COUNTY,BOLIVIA,NC,28422,,110265,37,019,99019,,
34011,34,011,BUNCOMBE,COUNTY,ASHEVILLE,NC,28801,,241463,37,021,99021,,
34012,34,012,BURKE,COUNTY,MORGANTON,NC,28680,,90826,37,023,99023,,
34013,34,013,CABARRUS,COUNTY,Concord,NC,28026,,181110,37,025,99025,,
34014,34,014,CALDWELL,COUNTY,LENOIR,NC,28645,,82289,37,027,99027,,
34015,34,015,CAMDEN,COUNTY,CAMDEN,NC,27921,,10051,37,029,99029,,
34016,34,016,CARTERET,COUNTY,BEAUFORT,NC,28516,,67390,37,031,99031,,
34017,34,017,CASWELL,COUNTY,YANCEYVILLE,NC,27379,,23563,37,033,99033,,
34018,34,018,CATAWBA,COUNTY,Newton,NC,28658,,153987,37,035,99035,,
34019,34,019,CHATHAM,COUNTY,PITTSBORO,NC,27312,,65257,37,037,99037,,
34020,34,020,CHEROKEE,COUNTY,Murphy,NC,28906,,27162,37,039,99039,,
34021,34,021,CHOWAN,COUNTY,EDENTON,NC,27932,,14802,37,041,99041,,
34022,34,022,CLAY,COUNTY,Hayesville,NC,28904,,10650,37,043,99043,,
34023,34,023,CLEVELAND,COUNTY,SHELBY,NC,28151,,97614,37,045,99045,,
34024,34,024,COLUMBUS,COUNTY,WHITEVILLE,NC,28472,,57834,37,047,99047,,
34025,34,025,CRAVEN,COUNTY,NEW BERN,NC,28560,,104651,37,049,99049,,
34026,34,026,CUMBERLAND,COUNTY,FAYETTEVILLE,NC,28301,,323784,37,051,99051,,
34027,34,027,CURRITUCK,COUNTY,CURRITUCK,NC,27929,,23921,37,053,99053,,
34028,34,028,DARE,COUNTY,MANTEO,NC,27954,,34239,37,055,99055,,
34029,34,029,DAVIDSON,COUNTY,LEXINGTON,NC,27295,,163033,37,057,99057,,
34030,34,030,DAVIE,COUNTY,MOCKSVILLE,NC,27028,,41387,37,059,99059,,
34031,34,031,DUPLIN,COUNTY,CALYPSO,NC,28325,,59611,37,061,99061,,
34032,34,032,DURHAM,COUNTY,DURHAM,NC,27701,,276122,37,063,99063,,
34033,34,033,EDGECOMBE,COUNTY,Tarboro,NC,27886,,56082,37,065,99065,,
34034,34,034,FORSYTH,COUNTY,WINSTON SALEM,NC,27101,,354375,37,067,99067,,
34035,34,035,FRANKLIN,COUNTY,LOUISBURG,NC,27549,,61197,37,069,99069,,
34036,34,036,GASTON,COUNTY,GASTONIA,NC,28053,,206890,37,071,99071,,
34037,34,037,GATES,COUNTY,HOBBSVILLE,NC,27946,,12064,37,073,99073,,
34038,34,038,GRAHAM,COUNTY,ROBBINSVILLE,NC,28771,,8769,37,075,99075,,
34039,34,039,GRANVILLE,COUNTY,OXFORD,NC,27565,,57713,37,077,99077,,
